Id,lemm_text,word_pos
8002,usairway thk we   phl fll  overall st class improve food phl fll crew super ,NOUN VERB PRON SYM SYM NOUN NOUN PUNCT ADJ PROPN NOUN VERB NOUN NOUN NOUN NOUN ADV PUNCT
1909,southwestair thnx  hopefully nxt flight up  ive get show wknd  bad case ill turn sweatshirt inside,PROPN NOUN PUNCT ADV NOUN NOUN ADP PUNCT PROPN VERB NOUN NOUN PUNCT ADJ NOUN NOUN VERB NOUN ADV
7424,jetblue ok thank  safety first ,INTJ ADJ VERB PUNCT NOUN ADV PUNCT
656,united send email customer care  tell may break 😢 sincerely hope help I ,VERB VERB NOUN NOUN NOUN PUNCT VERB AUX VERB PUNCT ADV VERB VERB PRON PUNCT
6180,virginamerica fave airline,PROPN NOUN NOUN
998, southwestair finally hang hour able get flight need   stuckintampa 😞,PUNCT PROPN ADV VERB NOUN ADJ VERB NOUN VERB PUNCT SYM X PUNCT
2834,usairway suck  fear late flight minute miss connection  thank buck middle seat next fear ,NOUN VERB PUNCT NOUN ADJ NOUN NOUN VERB NOUN PUNCT VERB NOUN ADJ NOUN ADJ NOUN PUNCT
7398,jetblue look cool,PROPN VERB ADJ
1237,united direct message go please help,VERB ADJ NOUN VERB INTJ VERB
7255,southwestair great  thank you  good luck deal horrible winter ,INTJ ADJ PUNCT VERB PRON PUNCT ADJ NOUN VERB ADJ NOUN PUNCT
6839,southwestair arrive late flight pilot get we dia time  impressive outstand  greatservice allgood,PROPN VERB ADJ NOUN NOUN VERB PRON NOUN NOUN PUNCT X NOUN SYM NOUN X
2186,usairway guy awake  need help delay flight get protect late flightr flight phl ,NOUN NOUN ADJ PUNCT VERB NOUN VERB NOUN VERB VERB ADJ NOUN NOUN NOUN PUNCT
1134,americanair yes  able get push notification via app i’m log trip  email  text 😥,PROPN INTJ PUNCT ADJ VERB VERB NOUN ADP NOUN NOUN VERB NOUN PUNCT NOUN SYM NOUN PUNCT
1303,usairway flyknoxville  bad weather excuse follow establish luggage procedure  noclothesnoinfo,NOUN PROPN PUNCT ADJ NOUN NOUN VERB VERB NOUN NOUN PUNCT X
1627,united would overnight bag wed unknown location courier company apparently cant contact ,VERB AUX ADJ NOUN X ADJ NOUN NOUN NOUN ADV ADV VERB PUNCT
1522,united flysaa lose baggage … hear different thing different employee united  flysaa say nothing ,VERB PROPN VERB NOUN PUNCT VERB ADJ NOUN ADJ NOUN VERB PUNCT PROPN VERB PRON PUNCT
358,united day late flightr  one delay amp  one cancel flightle flight  inm gate seat assign  lot standby people also wait ,ADJ NOUN ADJ NOUN PUNCT NUM VERB NOUN PUNCT NUM VERB ADJ NOUN PUNCT NOUN NOUN NOUN NOUN PUNCT NOUN NOUN NOUN ADV VERB PUNCT
138,united offer we room people fail,VERB VERB PRON NOUN NOUN NOUN
299,southwestair frustrating indeed especially one know issue be ,INTJ ADJ ADV ADV PRON VERB NOUN AUX PUNCT
1556,united knoonder  allow bypass receipt  refund request form  never receive receipt email  charge httptcocjuxpk,VERB NOUN PUNCT VERB NOUN NOUN SYM NOUN NOUN NOUN PUNCT ADV VERB NOUN NOUN PUNCT VERB X
382,usairway waive  fee due neptune  cant use credit without pay fee  couldnt get destination use tic  waivethefee,NOUN VERB SYM NOUN ADJ NOUN PUNCT ADV VERB NOUN NOUN VERB NOUN PUNCT AUX VERB NOUN VERB NOUN SYM NOUN
8045,usairway finally rectify flight situation  thank,PROPN ADV VERB NOUN NOUN PUNCT VERB
6340,united confirm seat  crisis avert  beer miss,VERB VERB NOUN PUNCT NOUN VERB PUNCT NOUN VERB
7047,southwestair live southwest  imagine dragon favorite band  meet bestfriend thank they  would amazing ,PROPN ADJ PROPN PUNCT VERB NOUN ADJ NOUN PUNCT VERB NOUN VERB PRON PUNCT AUX ADJ SYM
7475,jetblue touchdown jfk  well do pilot jetblue flight   jetbluerock,PROPN NOUN NOUN PUNCT INTJ VERB NOUN NOUN NOUN PUNCT SYM NOUN
2721,united  epicfail former gate agent pia  walk away quit  luckily responsible pia agent save day ,VERB PUNCT PROPN ADJ NOUN NOUN NOUN PUNCT VERB ADV VERB PUNCT ADV ADJ NOUN NOUN VERB NOUN PUNCT
1932,usairway want reservation change  add service  go public get help ,NOUN VERB NOUN NOUN PUNCT VERB NOUN PUNCT VERB NOUN VERB NOUN PUNCT
7456,jetblue awesome   bestairlineever,INTJ ADJ PUNCT SYM X
7828,jetblue haha everything right  change thing  slash twitter engagement make even cool   bestairline,INTJ INTJ PRON ADJ PUNCT VERB NOUN PUNCT VERB PROPN NOUN VERB ADV ADJ PUNCT SYM PROPN
7876,grace god  make it   usairway  rwg power here  hope make flight  ,NOUN PROPN PUNCT VERB PRON PUNCT PUNCT NOUN PUNCT PROPN NOUN ADV PUNCT VERB VERB NOUN PUNCT PUNCT
6939,southwestair love southwest  accept flight attendant many talent always   flyswa,PROPN VERB PROPN PUNCT VERB NOUN NOUN ADJ NOUN ADV PUNCT SYM NOUN
7436,jetblue thank  make 😃,INTJ VERB PUNCT VERB PUNCT
796,americanair share experience several time  a ref     aa response senseless  weather cause ,PROPN VERB NOUN ADJ NOUN PUNCT NOUN NOUN SYM PUNCT PUNCT PUNCT VERB NOUN ADJ PUNCT NOUN NOUN PUNCT
2416,americanair also one single person counter answer question plane full confuse people  staff all ,PROPN ADV NUM ADJ NOUN NOUN VERB NOUN NOUN ADJ ADJ NOUN PUNCT NOUN DET PUNCT
785,usairway we have line service desk hour  spot ,NOUN PRON AUX NOUN NOUN NOUN NOUN SYM NOUN PUNCT
123,americanair flight cancel flightle guy help ,PROPN NOUN VERB ADJ NOUN NOUN PUNCT
2172,united inm ask simplify communication  thx,VERB NOUN VERB NOUN NOUN PUNCT NOUN
6306,united thank you  take care everything make right  that s experience inm use to  open app find flight change ,VERB VERB PRON PUNCT VERB NOUN PRON VERB ADJ PUNCT PRON AUX NOUN ADV VERB ADP PUNCT VERB NOUN VERB NOUN VERB PUNCT
6253,united thank  fill out  how s luck this  common ,VERB VERB PUNCT VERB ADP PUNCT ADV AUX NOUN PRON PUNCT ADJ PUNCT
8348,americanair ok thank you  cant get hold someone get new flight ,PROPN INTJ VERB PRON PUNCT AUX AUX VERB PRON VERB ADJ NOUN PUNCT
910,usairway flight aircraft gate  crew   hour late flight destination  come on ,NOUN NOUN NOUN NOUN PUNCT NOUN PUNCT SYM NOUN ADJ NOUN NOUN PUNCT VERB ADP PUNCT
2309,united thank hour terminal dull airport httptcoigdgcttm,VERB VERB PROPN PROPN PROPN NOUN X
8267,americanair maryellagreen despite inconvenience  situation handle quickly appreciate much ,X X ADP NOUN PUNCT NOUN VERB ADV VERB ADJ PUNCT
1257, southwestair appreciate that  rude  solve much  least cover cost steal goods ,PUNCT PROPN VERB SCONJ PUNCT ADJ PUNCT VERB ADJ PUNCT ADJ NOUN NOUN VERB NOUN PUNCT
1178,united no need agent check in ,VERB NOUN NOUN NOUN VERB ADP PUNCT
442,southwestair long change trip companion online  year  get message cant do online ,PROPN ADJ NOUN NOUN NOUN ADV PUNCT NOUN PUNCT VERB NOUN NOUN VERB ADV PUNCT
8271,americanair thank ,PROPN VERB PUNCT
1399,southwestair horrible experience ever airline  have reconsider future flight  customer service  httptcoeczhcmmvi,X ADJ NOUN ADV NOUN PUNCT AUX VERB ADJ NOUN PUNCT NOUN NOUN PUNCT X
1457,jetblue idea cause delay flight fll gt  jax ,PROPN NOUN VERB NOUN NOUN NOUN NOUN PUNCT PROPN PUNCT
1054,americanair get gate time watch plane push back  minute need  glad we have relative nearby ,PROPN VERB NOUN NOUN NOUN NOUN VERB ADV PUNCT NOUN VERB PUNCT ADJ PRON AUX NOUN ADV PUNCT
6696,united  take note great example jetblue actually make good extremely inconvenient situation  httptcotgnknld,VERB PUNCT VERB NOUN ADJ NOUN PROPN ADV VERB ADJ ADV ADJ NOUN PUNCT X
929,americanair already speak line  unwilling help  really poor support hitawall,PROPN ADV VERB NOUN PUNCT ADJ NOUN PUNCT ADV ADJ NOUN PROPN
6182,virginamerica thank you ,PROPN VERB PRON PUNCT
1829,jetblue understand  could go put standby list hour prior flight ,PROPN VERB PUNCT AUX VERB VERB NOUN NOUN NOUN ADJ NOUN PUNCT
7378, lol guy it   I  month ago   jetblue  fleet s fleek  httptcolycarltfhl”,PUNCT INTJ NOUN PRON PUNCT PUNCT PRON PUNCT NOUN ADV PUNCT PUNCT NOUN PUNCT NOUN PART NOUN PUNCT X
8091,usairway thx replying  try get through many time  amp  vmail people hang on  we talk tech  contd,NOUN INTJ VERB PUNCT VERB VERB ADP ADJ NOUN PUNCT NOUN PUNCT ADJ NOUN VERB ADP PUNCT PRON VERB NOUN PUNCT NOUN
7015,southwestair flight  hour long one good flight ive ever have  kudo flight crew airline general ,PROPN NOUN PUNCT NOUN ADV NUM ADJ NOUN AUX ADV VERB PUNCT NOUN NOUN NOUN NOUN NOUN PUNCT
8378,americanair thank  really open   pm every day  way check open go way there  thank ,PROPN VERB PUNCT ADV ADJ PUNCT PUNCT NOUN DET NOUN PUNCT ADV VERB ADJ VERB ADV ADV PUNCT VERB PUNCT
2011,jetblue absolutely guarantee we would sit kid   term  response insulting   jetblue,PROPN ADV VERB PRON AUX VERB NOUN PUNCT PUNCT NOUN PUNCT NOUN ADJ PUNCT SYM NOUN
6621,united far good  step denver  next stop portland ,VERB ADV ADJ PUNCT VERB PROPN PUNCT ADJ NOUN PROPN PUNCT
2606,southwestair rule probably apply time sometimes   shouldhaveflownjetblue,NOUN NOUN ADV VERB NOUN ADV PUNCT SYM X
6602,united good pilot ever thank guy great trip  thatisall,ADJ ADJ NOUN ADV VERB NOUN ADJ NOUN SYM X
6436,united hubby make skin tooth  ,VERB NOUN VERB NOUN NOUN PUNCT SYM
6,americanair hi a friend  sis s flight a dfwgt  gt  mke cancel flight due weather  way help here  option ,INTJ INTJ INTJ NOUN PUNCT NOUN PART NOUN NOUN NOUN PUNCT NOUN PUNCT PROPN VERB VERB ADJ NOUN PUNCT NOUN NOUN ADV PUNCT NOUN PUNCT
2980,usairway ticket couldnt use be unable get depart dest  rsw  be blizzard bosrh  tell way use credit  fine,PROPN NOUN AUX VERB NOUN ADJ VERB VERB NOUN PUNCT NOUN PUNCT NOUN NOUN NOUN PUNCT VERB NOUN VERB NOUN SYM ADJ
1943,usairway americanair lax connect term term  minute layover due delay  we  aa realistic  hold ,NOUN PROPN ADJ VERB NOUN NOUN PUNCT ADJ NOUN ADJ NOUN PUNCT PRON PUNCT NOUN ADJ PUNCT VERB PUNCT
8017,usairway problem  thing work airport  thank ,PROPN NOUN PUNCT NOUN VERB NOUN PUNCT VERB PUNCT
7361,jetblue well  thankfully they have get nice food court here  when update post ,INTJ INTJ PUNCT ADV PRON AUX VERB ADJ NOUN NOUN ADV PUNCT ADV NOUN VERB PUNCT
6703,united  chicago hometown airline  care neighbor  savethediagonal  flyquiet ordnoise,VERB PUNCT NOUN NOUN NOUN PUNCT NOUN NOUN SYM NOUN SYM X X
8012,usairway know that  thank  evaluate    chairman,NOUN VERB PRON PUNCT VERB PUNCT VERB SYM PUNCT PUNCT NOUN
2242,usairway technical issue  inefficient computer triage system  personality  compassion operator  not  sad example sad company ,NOUN ADJ NOUN SYM ADJ NOUN NOUN NOUN PUNCT NOUN SYM NOUN NOUN SYM PART PUNCT ADJ NOUN ADJ NOUN PUNCT
1474,united ua   hour mechanical delay get  voucher  tweet book next trip ua ,VERB PROPN PUNCT PUNCT NOUN ADJ NOUN VERB SYM NOUN PUNCT NOUN NOUN ADJ NOUN NOUN PUNCT
6481,united thank great flight gfc  cheer httptconvlnglnmgn,VERB VERB ADJ NOUN NOUN SYM NOUN X
1889,americanair thank mr parker screwing chairman prefer fly a   firstclass option treat like crap staff,PROPN VERB PROPN PROPN VERB NOUN VERB VERB NOUN PUNCT SYM NOUN NOUN VERB ADP NOUN NOUN
6772,southwestair anyone help upgrade buisness select  cant seem get hail right area  know guy good,INTJ PRON VERB VERB NOUN VERB PUNCT AUX VERB VERB NOUN ADJ NOUN PUNCT VERB NOUN ADJ
2021,usairway bat  four flight month  four delay ,NOUN NOUN PUNCT NUM NOUN NOUN PUNCT NUM VERB PUNCT
6859,southwestair crew ana san  sfo brilliant  rita hilarious  know ive before  great flight,PROPN NOUN X PROPN PUNCT X ADJ PUNCT PROPN ADJ PUNCT VERB VERB ADV PUNCT ADJ NOUN
6231,virginamerica that s classy ,PROPN PRON AUX ADJ PUNCT
6718,united jt thank help i’ll complete form back home,VERB NOUN VERB NOUN NOUN ADJ NOUN ADV NOUN
2658,united jj stand joke  find humor ,VERB PROPN NOUN VERB PUNCT VERB NOUN PUNCT
1130,united inm rebooked flight tomorrow even though st class seat orig lousy coach seat,VERB NOUN VERB NOUN NOUN ADV SCONJ PROPN NOUN NOUN NOUN ADJ NOUN NOUN
7886,usairway ill check get airport  thank ,NOUN AUX VERB VERB NOUN PUNCT VERB PUNCT
8070,usairway good  follow please   🙏🙏🙏✌️✌️✌️🙏🙏 🙏,NOUN ADJ PUNCT VERB INTJ PUNCT PUNCT INTJ PUNCT
1236,united airline joke  person work special service ewr  line people deep  grow up ,VERB NOUN NOUN PUNCT NOUN VERB ADJ NOUN INTJ PUNCT NOUN NOUN ADJ PUNCT VERB ADP PUNCT
8323,americanair award  air mile  yes go take vacation   thankamericananananananananananananananananananana,NOUN NOUN PUNCT NOUN NOUN PUNCT INTJ VERB VERB NOUN PUNCT SYM X
7822,first base already  like style jetblue,ADJ NOUN ADV PUNCT ADJ NOUN NOUN
2282,southwestair ritch kkwhb  pay early bird boarding get bear say lady   well  system dead   understand,PROPN PROPN PROPN PUNCT VERB ADJ NOUN NOUN AUX VERB VERB NOUN PUNCT PUNCT INTJ PUNCT NOUN ADJ PUNCT PUNCT VERB
7613,jetblue inm  makingloveoutofnothingatall  brandloveaffair lax httpstcokdhrufsw,NOUN NOUN SYM X SYM X X X
7403,jetblue thank  use phone instead computer work  thx again ,INTJ VERB PUNCT VERB NOUN ADV NOUN VERB PUNCT INTJ ADV PUNCT
386,southwestair let down  oversold earlybirdmeansnothing,INTJ VERB ADP PUNCT X X
1628,usairway still wait another crew member   cabinfever,NOUN ADV VERB DET NOUN NOUN PUNCT SYM NOUN
2714,usairway get a frequent flyer number appear usair reservation  frustrating,NOUN VERB DET ADJ NOUN NOUN VERB PROPN NOUN PUNCT ADJ
6666,united  pilot  fa ground personnel great job  weather blame  talk ,ADJ PUNCT NOUN PUNCT NOUN NOUN NOUN ADJ NOUN PUNCT NOUN VERB PUNCT VERB SYM
6217,virginamerica get it  set  thank ,PROPN VERB PRON PUNCT NOUN PUNCT VERB PUNCT
7616,jetblue gr  mint crew  flight lax they be mintalicious  truebluelove  shelleyandmarcrock  travel air,NOUN NOUN SYM NOUN NOUN SYM NOUN NOUN PRON AUX X SYM X SYM X SYM X X
8433,americanair flight time late flightly though ,NOUN NOUN NOUN ADV ADV ADV PUNCT
909,united unfortunately  help  automated computer ,VERB ADV PUNCT NOUN PUNCT ADJ NOUN PUNCT
6597,united thank  everything a  ok now ,VERB VERB PUNCT PRON DET PUNCT ADJ ADV PUNCT
1866,united always fucken nightmare airline   fail lazy alwayslate flight  worstairlineever,VERB ADV ADJ NOUN NOUN PUNCT SYM NOUN X X NOUN SYM NOUN
1842,united already vomit halfway,VERB ADV NOUN ADV
2497,usairway height rudeness  without question bad customer service ever experience ,NOUN VERB NOUN PUNCT ADP NOUN ADJ NOUN NOUN ADV VERB PUNCT
7130,southwestair thank prompt response  email late flightr today ,PROPN VERB ADJ NOUN PUNCT VERB ADJ NOUN NOUN PUNCT
2702,jetblue that s hear  weather fine morning  flight circle time  someone forget clean runway ,PROPN PRON AUX VERB PUNCT NOUN ADJ NOUN PUNCT NOUN NOUN NOUN PUNCT PRON VERB ADJ NOUN PUNCT
7161,southwestair thank replying  se not conf  love aviation southwest want that fly swa day ,PROPN VERB VERB PUNCT X PART NOUN PUNCT VERB NOUN PROPN VERB PART VERB ADP NOUN PUNCT
331,usairway ive hold divident mile service desk minute  that s hang first time ,NOUN AUX VERB ADJ NOUN NOUN NOUN NOUN PUNCT PRON AUX ADJ ADJ NOUN PUNCT
2459,southwestair inm stick Fort lauderdale ,PROPN PROPN ADJ PROPN PROPN PUNCT
1774,united way help find flight las  stick dia  sit plane hour  wait hour update ,ADJ NOUN VERB VERB NOUN NOUN PUNCT ADJ NOUN PUNCT VERB NOUN NOUN PUNCT VERB NOUN NOUN PUNCT
2686,jetblue please get luggage  onto carousel  logan airport ill able go home ,PROPN INTJ VERB NOUN SYM ADP NOUN SYM PROPN NOUN NOUN ADJ VERB ADV PUNCT
7341,jetblue thank  inm find low fare already carrier direct flight  july  ,INTJ VERB PUNCT INTJ VERB ADJ NOUN ADV NOUN ADJ NOUN PUNCT PROPN PUNCT PUNCT
7073,southwestair honest  expect fast response  thank you   chiberia go ,INTJ ADJ PUNCT VERB ADJ NOUN PUNCT VERB PRON PUNCT SYM PROPN VERB PUNCT
6418,united do  thank you ,VERB VERB PUNCT VERB PRON PUNCT
6720,united thank you  wish lady little rock tell morning ask,VERB VERB PRON PUNCT ADJ NOUN ADJ NOUN VERB NOUN VERB
6670,united thank you  love unite  flight today ,VERB VERB PRON PUNCT VERB VERB PUNCT NOUN NOUN PUNCT
6228,virginamerica ​ fly love austin now  excellent news ,PROPN PROPN VERB VERB PROPN ADV PUNCT ADJ NOUN PUNCT
6568,united thank much  able contact I ,VERB VERB ADJ PUNCT ADJ VERB PRON PUNCT
173,usairway get through ,NOUN VERB ADP PUNCT
6834,southwestair thank quick reply  travel lot  but much  lol ,PROPN VERB ADJ NOUN PUNCT NOUN NOUN PUNCT CCONJ ADJ PUNCT INTJ PUNCT
18,americanair day call  bag anyone pick call  hold ph till hold now  insane  help,PROPN NOUN NOUN PUNCT VERB PRON VERB NOUN PUNCT VERB NOUN SCONJ VERB ADV PUNCT ADJ PUNCT PROPN
6591,united fair enough  usually rant  good know someone s listen  ,VERB ADJ ADV PUNCT ADV VERB PUNCT ADJ VERB PRON PART NOUN PUNCT SYM
6900,southwestair ohk  thank you  bc inexpensive airfare southwest travel around ,PROPN INTJ PUNCT VERB PRON PUNCT ADV ADJ NOUN NOUN VERB ADV PUNCT
2174,united furious  firm disgrace  despite effort zero protect daughter  alone night  unite,VERB ADJ PUNCT ADJ NOUN PUNCT ADP NOUN NUM VERB NOUN PUNCT ADJ NOUN SYM VERB
1356,americanair full flight customer sit plane wait baggage load a dfw  why  hour delay,PROPN ADJ NOUN NOUN VERB NOUN VERB NOUN VERB ADP PROPN PUNCT ADV PUNCT NOUN NOUN
6769,southwestair thank team deal flight houston ,PROPN VERB NOUN VERB NOUN PROPN PUNCT
7897,usairway breathing heavily  super helpful  thank you ,NOUN VERB ADV PUNCT ADV ADJ PUNCT VERB PRON PUNCT
182,southwestair julgood travel one get miscommunicated,PROPN PROPN VERB NUM AUX VERB
6810,southwestair thank you ,PROPN VERB PRON PUNCT
8223,americanair great job tyr ground crew  now let s get bird outta here  tell flight wait I  be mike ,PROPN ADJ NOUN NOUN NOUN NOUN PUNCT ADV VERB PRON VERB NOUN ADV ADV PUNCT VERB NOUN VERB PRON PUNCT AUX NOUN PUNCT
1812,southwestair a list prefer line phone wait minute  hang up  feel a  list ey ,NOUN NOUN NOUN VERB NOUN NOUN NOUN NOUN PUNCT VERB ADP PUNCT VERB DET PUNCT NOUN INTJ PUNCT
6227,virginamerica love it  take southwestair backyard  consumer win biz compete ,PROPN VERB PRON PUNCT VERB PROPN NOUN PUNCT NOUN VERB NOUN VERB PUNCT
1800,americanair inm get call  call seem drop instantly  alternate avenue resch  support ,PROPN AUX VERB NOUN PUNCT NOUN VERB VERB ADV PUNCT ADJ NOUN VERB PUNCT NOUN PUNCT
2429,usairway appreciate  however  system tell call back late flightr end call  need reply  thank ,NOUN VERB PUNCT ADV PUNCT NOUN VERB NOUN ADV ADJ NOUN VERB NOUN PUNCT VERB NOUN PUNCT VERB PUNCT
6735,united thankful great service newark  seat fix seat daughter  fab landing Fort myer ,VERB ADJ ADJ NOUN NOUN PUNCT NOUN VERB VERB NOUN PUNCT ADJ NOUN PROPN PROPN PUNCT
7228,southwestair johnwayneair thank much ,PROPN PROPN VERB ADJ PUNCT
7511,jetblue ok  thank you ,INTJ INTJ PUNCT VERB PRON PUNCT
6281,united fly unite aus  austin bergstrom  cancun intl  good flight ever  s big  small ,VERB VERB VERB PROPN PUNCT PROPN X PUNCT X X PUNCT ADJ NOUN ADV PUNCT AUX ADJ PUNCT ADJ PUNCT
6744,southwestair love they  always get good deal ,INTJ VERB PRON PUNCT ADV VERB ADJ NOUN PUNCT
8251,americanair thank a  dart get home time work morning den dfw  waste vaca day dartmedia,PROPN VERB NOUN SYM NOUN VERB NOUN NOUN NOUN NOUN NOUN PROPN PUNCT NOUN NOUN NOUN X
1159,jetblue full six we leave flight  wait whole day get flight kid miss school ,INTJ ADJ NUM PRON VERB NOUN PUNCT VERB ADJ NOUN VERB NOUN NOUN VERB NOUN PUNCT
1213,united freak worthless  hate airline  httptcodnifcgwe,VERB VERB ADJ PUNCT VERB NOUN PUNCT X
1325,united get message you  ill resend number ,VERB VERB NOUN PRON PUNCT INTJ VERB NOUN PUNCT
1455,americanair americanairlines  hour wait bag  taste world large airline  heaven help aviation,NOUN NOUN SYM NOUN NOUN NOUN PUNCT VERB NOUN ADJ NOUN PUNCT NOUN NOUN NOUN
8060,usairway also appreciate hashtag   lucycat,NOUN ADV VERB NOUN PUNCT SYM PROPN
7520,jetblue go beyond helpful,PROPN VERB ADP ADJ
1644,americanair cant work call get cut inm still hold  dfw look good tomorrow ,PROPN NOUN VERB NOUN AUX VERB NOUN ADV VERB PUNCT PROPN VERB ADJ NOUN PUNCT
2140,usairway thank ruiningmy vacation  good this  could do without you ,NOUN VERB PROPN NOUN PUNCT ADJ PRON PUNCT AUX VERB ADP PRON PUNCT
7037,southwestair thank much you amazing im go cry oear,PROPN VERB ADJ PRON ADJ ADV VERB VERB INTJ
729,americanair never fail disappoint  wait jfk hour schedule take still word departure,PROPN ADV VERB VERB PUNCT VERB PROPN NOUN VERB VERB ADV NOUN NOUN
1936,southwestair tsa pre show boarding pass ive follow step  please help ,PROPN NOUN NOUN VERB NOUN NOUN NOUN VERB NOUN PUNCT INTJ VERB PUNCT
8127,americanair thank you ,PROPN VERB PRON PUNCT
7502,jetblue maddieflood airline sound outstanding twitter feed clearly extremely useful  keep great work 😊,PROPN PROPN NOUN VERB ADJ PROPN NOUN ADV ADV ADJ PUNCT VERB ADJ NOUN PUNCT
7447,jetblue btw  robin hay speak next month s uschamber aviation summit  ought give shout twitter team  rock,PROPN NOUN PUNCT PROPN PROPN VERB ADJ NOUN PART PROPN NOUN NOUN PUNCT AUX VERB PROPN PROPN NOUN PUNCT NOUN
1110,united earnings low checkin people also tarmac loading bag  jan,ADJ NOUN ADJ NOUN NOUN ADV NOUN NOUN NOUN PUNCT PROPN
7076, southwestair  amiltx forgiven love customer    it s never leave  ll  that s bae ❤️,PUNCT PROPN PUNCT PROPN VERB VERB NOUN PUNCT PUNCT PUNCT PRON AUX ADV VERB SYM INTJ PUNCT PRON AUX PROPN PUNCT
2998,usairway stick tarmac hour half tell long go hotel available land phoenix unacceptable unhappy,PROPN ADJ NOUN NOUN NOUN VERB ADV NOUN NOUN ADJ NOUN PROPN PROPN PROPN
2394,united it  problem link   thparty,VERB PRON PUNCT NOUN VERB PUNCT SYM X
1185,southwestair never mor e disappointed company  charge  use wifi work app parhetic,PROPN ADV NOUN X VERB NOUN PUNCT VERB SYM NOUN NOUN NOUN NOUN NOUN
2007, united think not  inm fly again  help it ,PUNCT ADJ VERB PART PUNCT INTJ VERB ADV PUNCT VERB PRON PUNCT
193,jetblue noooo  previously direct flight fllgt  sfo divert las  arrive almost hour late flightr  👎,INTJ INTJ PUNCT ADV ADJ NOUN NOUN PUNCT PROPN VERB PROPN PUNCT VERB ADV PART ADJ NOUN PUNCT SYM
6960,southwestair incredible view  smooth flight way even though turbulence  pilot rock  httptconsusfsbpv,X ADJ NOUN PUNCT ADJ NOUN NOUN ADV ADP NOUN PUNCT NOUN NOUN PUNCT X
578,jetblue butt hurt ,PROPN NOUN VERB PUNCT
771,usairway think guy could mess thing more  never fly again ,NOUN VERB NOUN AUX VERB NOUN ADV PUNCT ADV VERB ADV PUNCT
2395,usairway nburnside well really like would airplane   fiousairway 💁,NOUN INTJ INTJ ADV INTJ AUX VERB PUNCT SYM NOUN PUNCT
1478,americanair call center let wait hold  would happily do  seriously suppose keep call  great,PROPN NOUN NOUN VERB VERB VERB PUNCT AUX ADV VERB PUNCT ADV VERB VERB VERB PUNCT ADJ
1846,southwestair anyone come work today  you pilot flight attendant answer phone one fly,INTJ PRON VERB VERB NOUN PUNCT PRON NOUN NOUN NOUN VERB NOUN NUM NOUN
7283,southwestair thank think we have get figure,PROPN VERB VERB PRON AUX AUX VERB
6818,southwestair love  new love television commercial  travel airline last year return trip nyc  feltthelove,PROPN NOUN PUNCT ADJ NOUN NOUN NOUN PUNCT VERB NOUN ADJ NOUN NOUN NOUN PROPN PUNCT X
8159,americanair thank,PROPN VERB
2073,southwestair still update text  amp  still response email fe  sr  feel like year lose customer service  care,PROPN ADV NOUN NOUN SYM NOUN PUNCT ADV NOUN NOUN NOUN SYM NOUN PUNCT VERB ADP NOUN VERB NOUN NOUN SYM NOUN
1896,jetblue ill give you chance think ill fall  backtodelta,PROPN NOUN VERB PRON NOUN VERB NOUN VERB SYM X
6424,united one lady help we luggage,VERB NUM NOUN VERB PRON NOUN
2379,usairway nd attempt call we airway dividend mile  minute help hang  usairway bs httptcogiennyqn,NOUN PART NOUN VERB PRON NOUN NOUN NOUN PUNCT NOUN NOUN NOUN PUNCT NOUN NOUN X
1447,usairway tell gate open ord  need wait minute  still wait minute ,NOUN VERB NOUN ADJ PROPN PUNCT VERB NOUN NOUN PUNCT ADV VERB NOUN PUNCT
342,americanair still take call  storm end day ago  like at  doyourjob,PROPN ADV VERB NOUN PUNCT NOUN VERB NOUN ADV PUNCT ADP NOUN SYM NOUN
7678,jetblue en route airport rebooked ticket refund ,PROPN X NOUN NOUN VERB NOUN VERB PUNCT
2527,americanair tell mean  work need estimate time arrival please  need laptop work  thank,PROPN VERB VERB PUNCT NOUN VERB VERB NOUN NOUN INTJ PUNCT VERB NOUN NOUN PUNCT VERB
727,usairway access dividend mile week automated phone keep tell call back late flightr   frustrated  livepersonplease,NOUN VERB NOUN NOUN NOUN VERB NOUN VERB VERB NOUN ADV ADJ NOUN PUNCT SYM ADJ SYM X
976,united read say  case  please define I  example would case ,VERB VERB VERB PUNCT NOUN PUNCT INTJ VERB PRON PUNCT NOUN AUX VERB PUNCT
6153,virginamerica keep great work ,PROPN VERB ADJ NOUN SYM
6687,united thank supervisor miriam provide great customer service   finally,VERB VERB NOUN PROPN VERB ADJ NOUN NOUN PUNCT SYM ADV
8278,americanair kid  gonna take beat apron  good lookin  plane there ,PROPN VERB PUNCT PART VERB VERB NOUN PUNCT ADJ NOUN PUNCT NOUN ADV PUNCT
1299,southwestair airfare available december year  major trip come inm anxious book they ,PROPN NOUN ADJ PROPN NOUN PUNCT ADJ NOUN VERB ADV ADJ VERB PRON PUNCT
7997,usairway reservation agent phone great job ,PROPN NOUN NOUN NOUN ADJ NOUN PUNCT
660,united offer flight cancel flight inm strand away home work ,VERB VERB NOUN VERB VERB NOUN VERB ADV NOUN NOUN PUNCT
1492,without notifying though   americanair  krescate like cancel flightling flight  kim  weather play nice we  ,SCONJ VERB ADV PUNCT PUNCT PROPN PUNCT X INTJ VERB NOUN NOUN PUNCT NOUN PUNCT NOUN VERB ADJ PRON PUNCT PUNCT
